"go_id","go_name","aspect","n_pathway","n_matched","dsge","p_value","p_adj"
"GO:0031966","mitochondrial membrane","CC",215,201,0.147151215167183,0.1444,0.449690721649485
"GO:0035332","positive regulation of hippo signaling","BP",17,15,0.629190910824192,0.1454,0.449690721649485
"GO:0045671","negative regulation of osteoclast differentiation","BP",24,24,0.478188700287551,0.1449,0.449690721649485
"GO:0072686","mitotic spindle","CC",124,122,0.192618687229676,0.1454,0.449690721649485
"GO:0140042","lipid droplet formation","BP",17,16,0.608036073813236,0.1452,0.449690721649485
"GO:0030426","growth cone","CC",138,138,0.180051965267857,0.1456,0.449794050343249
"GO:0009953","dorsal/ventral pattern formation","BP",20,19,0.545323134074264,0.1458,0.449897142857143
"GO:0000149","SNARE binding","MF",67,65,0.270494130486802,0.146,0.45
"GO:0055074","calcium ion homeostasis","BP",30,29,0.428705824957312,0.1465,0.450820045558087
"GO:0120020","cholesterol transfer activity","MF",25,25,0.465277481708291,0.1466,0.450820045558087
"GO:0007010","cytoskeleton organization","BP",161,151,0.171234239599986,0.1474,0.452764505119454
"GO:0004860","protein kinase inhibitor activity","MF",40,40,0.355202038784231,0.1478,0.452962542565267
"GO:0043588","skin development","BP",29,27,0.444134759494881,0.1477,0.452962542565267
"GO:0038191","neuropilin binding","MF",18,18,0.562363361229648,0.1484,0.454285714285714
"GO:0019722","calcium-mediated signaling","BP",106,101,0.212543178928458,0.1487,0.45447963800905
"GO:0034097","response to cytokine","BP",46,46,0.328228559769838,0.1488,0.45447963800905
"GO:0097623","potassium ion export across plasma membrane","BP",18,15,0.626268495066755,0.1498,0.457016949152542
"GO:0030099","myeloid cell differentiation","BP",18,17,0.581059089651271,0.1501,0.457415349887133
"GO:0030054","cell junction","CC",179,173,0.159235001713868,0.1504,0.457812852311161
"GO:0019209","kinase activator activity","MF",16,15,0.625665099323575,0.151,0.459121621621622
"GO:0030507","spectrin binding","MF",28,28,0.435505510882112,0.1517,0.460731158605174
"GO:0008270","zinc ion binding","MF",905,816,0.0705593890001874,0.152,0.461123595505618
"GO:0042733","embryonic digit morphogenesis","BP",22,22,0.498860434442954,0.1524,0.461818181818182
"GO:0048513","animal organ development","BP",95,93,0.221841268046696,0.153,0.463116591928251
"GO:0003674","molecular_function","MF",108,64,0.273157151353778,0.1536,0.46441209406495
"GO:0150052","regulation of postsynapse assembly","BP",42,42,0.344042770591742,0.154,0.46510067114094
"GO:0006261","DNA-templated DNA replication","BP",48,35,0.380502508206832,0.1554,0.467018909899889
"GO:0007173","epidermal growth factor receptor signaling pathway","BP",58,57,0.290243491193238,0.1551,0.467018909899889
"GO:0031681","G-protein beta-subunit binding","MF",24,23,0.484986959721406,0.1553,0.467018909899889
"GO:0047617","fatty acyl-CoA hydrolase activity","MF",17,16,0.602440112870566,0.1555,0.467018909899889
"GO:0140311","protein sequestering activity","MF",74,65,0.269463738435708,0.155,0.467018909899889
"GO:0015459","potassium channel regulator activity","MF",49,47,0.322880561994416,0.1565,0.467940199335548
"GO:0030513","positive regulation of BMP signaling pathway","BP",34,27,0.440949352961092,0.1565,0.467940199335548
"GO:0031435","mitogen-activated protein kinase kinase kinase binding","MF",17,17,0.578046080086969,0.1565,0.467940199335548
"GO:0045779","negative regulation of bone resorption","BP",16,16,0.602072082218353,0.156,0.467940199335548
"GO:0007095","mitotic G2 DNA damage checkpoint signaling","BP",32,32,0.400716298682259,0.1568,0.468318584070796
"GO:0045599","negative regulation of fat cell differentiation","BP",42,31,0.409030923617325,0.1571,0.468696132596685
"GO:0005001","transmembrane receptor protein tyrosine phosphatase activity","MF",17,17,0.57704503819376,0.1577,0.469746416758545
"GO:0005575","cellular_component","CC",90,42,0.343315014850762,0.1578,0.469746416758545
"GO:0000166","nucleotide binding","MF",117,116,0.196572252943039,0.1582,0.470418502202643
"GO:0030224","monocyte differentiation","BP",21,18,0.558137339194705,0.1587,0.470868131868132
"GO:0030261","chromosome condensation","BP",18,15,0.621463545191156,0.1586,0.470868131868132
"GO:0019228","neuronal action potential","BP",22,22,0.496245968269102,0.1596,0.473018660812294
"GO:0007595","lactation","BP",21,21,0.509199682080732,0.16,0.473684210526316
"GO:0016556","mRNA modification","BP",19,15,0.62031010682121,0.1606,0.474939759036145
"GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","MF",33,33,0.393160553572046,0.1616,0.476852459016393
"GO:0071526","semaphorin-plexin signaling pathway","BP",46,46,0.325833275996706,0.1615,0.476852459016393
"GO:0030665","clathrin-coated vesicle membrane","CC",35,35,0.379156081619995,0.1619,0.47721615720524
"GO:0046961","proton-transporting ATPase activity, rotational mechanism","MF",28,23,0.482705490954966,0.1622,0.477579062159215
"GO:0051382","kinetochore assembly","BP",19,16,0.598498389686583,0.1625,0.477941176470588
"GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","BP",30,26,0.449329017328063,0.1628,0.478302502720348
"GO:0012505","endomembrane system","CC",291,277,0.123700065222052,0.163,0.478369565217391
"GO:0042974","nuclear retinoic acid receptor binding","MF",16,16,0.597594032916436,0.1637,0.479381778741866
"GO:0055056","D-glucose transmembrane transporter activity","MF",18,15,0.618815619348745,0.1636,0.479381778741866
"GO:0071466","cellular response to xenobiotic stimulus","BP",41,40,0.351979086187212,0.164,0.479739978331528
"GO:0048705","skeletal system morphogenesis","BP",21,21,0.507660149678204,0.1643,0.480097402597403
"GO:0016042","lipid catabolic process","BP",43,40,0.351543273097398,0.1667,0.481895074946467
"GO:0043069","negative regulation of programmed cell death","BP",24,23,0.481549118941002,0.1657,0.481895074946467
"GO:0043408","regulation of MAPK cascade","BP",43,40,0.351593122082532,0.1665,0.481895074946467
"GO:0045931","positive regulation of mitotic cell cycle","BP",28,28,0.431288343355862,0.1656,0.481895074946467
"GO:0050750","low-density lipoprotein particle receptor binding","MF",26,26,0.448379943494684,0.1663,0.481895074946467
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","MF",197,191,0.150488822733593,0.1667,0.481895074946467
"GO:0062072","histone H3K9me2/3 reader activity","MF",24,22,0.494221431410339,0.1651,0.481895074946467
"GO:0098641","cadherin binding involved in cell-cell adhesion","MF",18,18,0.554425444385143,0.166,0.481895074946467
"GO:0098981","cholinergic synapse","CC",15,15,0.617467526634159,0.1661,0.481895074946467
"GO:2000378","negative regulation of reactive oxygen species metabolic process","BP",17,15,0.617778774127345,0.1656,0.481895074946467
"GO:0006950","response to stress","BP",41,40,0.351410074123622,0.1669,0.481957219251337
"GO:0030324","lung development","BP",36,36,0.372539344064424,0.1672,0.482307692307692
"GO:0005229","intracellularly calcium-gated chloride channel activity","MF",19,18,0.553619432304986,0.1675,0.482657417289221
"GO:0007076","mitotic chromosome condensation","BP",18,18,0.553527497854551,0.1678,0.483006396588486
"GO:0006915","apoptotic process","BP",278,258,0.128266750149204,0.168,0.483067092651757
"GO:0045945","positive regulation of transcription by RNA polymerase III","BP",22,20,0.520418025023937,0.1685,0.483989361702128
"GO:0048565","digestive tract development","BP",19,19,0.535567768496869,0.1688,0.484335812964931
"GO:0030517","negative regulation of axon extension","BP",17,17,0.57167907576881,0.1696,0.486114649681529
"GO:0042981","regulation of apoptotic process","BP",271,221,0.13888880655742,0.1702,0.487317073170732
"GO:0070371","ERK1 and ERK2 cascade","BP",32,31,0.40538597477085,0.1706,0.487944915254237
"GO:0005771","multivesicular body","CC",47,45,0.327874785302933,0.1708,0.488
"GO:0007368","determination of left/right symmetry","BP",38,33,0.390925322114369,0.1711,0.488340380549683
"GO:0032367","intracellular cholesterol transport","BP",16,16,0.593083776041521,0.1719,0.490105596620908
"GO:0045444","fat cell differentiation","BP",65,65,0.267368898875514,0.1722,0.490443037974684
"GO:0012506","vesicle membrane","CC",44,40,0.350427313137162,0.1729,0.491917808219178
"GO:1990000","amyloid fibril formation","BP",28,26,0.446391520426589,0.1731,0.491968421052632
"GO:0055117","regulation of cardiac muscle contraction","BP",24,20,0.518221850287899,0.1736,0.492870662460568
"GO:0071542","dopaminergic neuron differentiation","BP",20,20,0.518141809383715,0.1738,0.492920168067227
"GO:0016746","acyltransferase activity","MF",52,50,0.309850662727104,0.1741,0.493018867924528
"GO:0086002","cardiac muscle cell action potential involved in contraction","BP",24,24,0.468128163886514,0.1742,0.493018867924528
"GO:0001503","ossification","BP",48,48,0.316478706979973,0.175,0.494246861924686
"GO:0015175","neutral L-amino acid transmembrane transporter activity","MF",24,18,0.549533322536396,0.1749,0.494246861924686
"GO:0032924","activin receptor signaling pathway","BP",22,19,0.532989082368987,0.1754,0.494858934169279
"GO:0023052","signaling","BP",50,44,0.331949161961471,0.1763,0.49687891440501
"GO:0048704","embryonic skeletal system morphogenesis","BP",20,18,0.548556407698,0.1766,0.497205422314911
"GO:0008180","COP9 signalosome","CC",35,34,0.383857635016359,0.1771,0.49809375
"GO:0035098","ESC/E(Z) complex","CC",16,16,0.589527806642973,0.1778,0.498504672897196
"GO:0036092","phosphatidylinositol-3-phosphate biosynthetic process","BP",26,23,0.477555920389794,0.1778,0.498504672897196
"GO:0120162","positive regulation of cold-induced thermogenesis","BP",107,106,0.205265126939162,0.1776,0.498504672897196
"GO:0035022","positive regulation of Rac protein signal transduction","BP",25,25,0.454919818166923,0.178,0.498547717842324
"GO:0007163","establishment or maintenance of cell polarity","BP",48,46,0.323152060628179,0.1784,0.499150259067358
"GO:2000145","regulation of cell motility","BP",18,18,0.547524875637456,0.1788,0.49923474663909
"GO:2000434","regulation of protein neddylation","BP",17,15,0.610929792270146,0.1787,0.49923474663909
"GO:0015012","heparan sulfate proteoglycan biosynthetic process","BP",30,29,0.418030348733438,0.1804,0.502144329896907
"GO:0042475","odontogenesis of dentin-containing tooth","BP",21,20,0.515450978544683,0.1801,0.502144329896907
"GO:0051130","positive regulation of cellular component organization","BP",16,16,0.588311850964322,0.1804,0.502144329896907
"GO:0000038","very long-chain fatty acid metabolic process","BP",18,18,0.546919159578079,0.1807,0.502222222222222
"GO:0031297","replication fork processing","BP",52,46,0.322879943310936,0.1808,0.502222222222222
"GO:0031418","L-ascorbic acid binding","MF",17,17,0.566012530826287,0.1817,0.502930327868852
"GO:0045777","positive regulation of blood pressure","BP",17,16,0.587819311737703,0.1814,0.502930327868852
"GO:0050770","regulation of axonogenesis","BP",17,17,0.566087875480754,0.1816,0.502930327868852
"GO:1990090","cellular response to nerve growth factor stimulus","BP",33,33,0.388731509965797,0.1818,0.502930327868852
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP",22,20,0.514396644191572,0.1824,0.503156822810591
"GO:0001650","fibrillar center","CC",108,107,0.20391743653415,0.1825,0.503156822810591
"GO:0005041","low-density lipoprotein particle receptor activity","MF",16,15,0.609149625728397,0.183,0.503156822810591
"GO:0008150","biological_process","BP",102,57,0.286331308439061,0.1828,0.503156822810591
"GO:0031430","M band","CC",28,28,0.425707999807959,0.1829,0.503156822810591
"GO:0090200","positive regulation of release of cytochrome c from mitochondria","BP",26,24,0.465348681789629,0.1822,0.503156822810591
"GO:0003690","double-stranded DNA binding","MF",179,130,0.183823546560626,0.1837,0.503543147208122
"GO:0023051","regulation of signaling","BP",15,15,0.608823301549926,0.1836,0.503543147208122
"GO:0045071","negative regulation of viral genome replication","BP",44,43,0.334806446896676,0.1835,0.503543147208122
"GO:0005319","lipid carrier activity","MF",39,36,0.368701380055834,0.1852,0.507139959432049
"GO:0008013","beta-catenin binding","MF",116,106,0.204739392090326,0.1855,0.507446808510638
"GO:0009190","cyclic nucleotide biosynthetic process","BP",19,18,0.544367734391089,0.1857,0.50747975708502
"GO:0010575","positive regulation of vascular endothelial growth factor production","BP",32,30,0.407869352272851,0.1876,0.511636363636364
"GO:0017157","regulation of exocytosis","BP",24,24,0.463564295754819,0.1875,0.511636363636364
"GO:0042995","cell projection","CC",46,46,0.321522004684717,0.1895,0.516296670030272
"GO:0005882","intermediate filament","CC",54,52,0.300524804186136,0.1904,0.517183098591549
"GO:0051247","positive regulation of protein metabolic process","BP",24,24,0.462530505458631,0.1904,0.517183098591549
"GO:1990841","promoter-specific chromatin binding","MF",80,79,0.239426813188742,0.1904,0.517183098591549
"GO:0030041","actin filament polymerization","BP",31,31,0.400476232130802,0.1908,0.517748743718593
"GO:0090316","positive regulation of intracellular protein transport","BP",23,23,0.47329838523806,0.1912,0.518313253012048
"GO:0071949","FAD binding","MF",43,43,0.333394933196152,0.1914,0.518335005015045
"GO:0007596","blood coagulation","BP",75,68,0.259706006730643,0.1923,0.51972972972973
"GO:0031981","nuclear lumen","CC",47,45,0.324696090688362,0.1923,0.51972972972973
"GO:1902533","positive regulation of intracellular signal transduction","BP",46,42,0.337307405715106,0.1925,0.51975
"GO:0071889","14-3-3 protein binding","MF",33,33,0.386109473842457,0.1932,0.521118881118881
"GO:0097708","intracellular vesicle","CC",22,22,0.484700203170472,0.1934,0.521137724550898
"GO:0009888","tissue development","BP",41,41,0.341646588233927,0.1945,0.52357926221336
"GO:0045334","clathrin-coated endocytic vesicle","CC",24,24,0.461139947276039,0.1948,0.523864541832669
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","BP",15,15,0.602974067505644,0.1953,0.524686567164179
"GO:1903076","regulation of protein localization to plasma membrane","BP",23,21,0.496651194272685,0.1955,0.524701789264413
"GO:0050650","chondroitin sulfate proteoglycan biosynthetic process","BP",23,23,0.472010168508796,0.1961,0.525267857142857
"GO:0140313","molecular sequestering activity","MF",19,18,0.540865251687564,0.1961,0.525267857142857
"GO:0005581","collagen trimer","CC",21,21,0.496106763190768,0.197,0.527155599603568
"GO:0090575","RNA polymerase II transcription regulator complex","CC",111,111,0.19876002595055,0.1973,0.527435643564356
"GO:0090630","activation of GTPase activity","BP",21,21,0.495748176811925,0.198,0.528783382789317
"GO:0010288","response to lead ion","BP",16,15,0.601221400157629,0.1985,0.529594861660079
"GO:0032481","positive regulation of type I interferon production","BP",39,37,0.360763185389842,0.1994,0.53094674556213
"GO:0098554","cytoplasmic side of endoplasmic reticulum membrane","CC",30,30,0.405354565407966,0.1994,0.53094674556213
