"gene","log2FoldChange","AveExpr","t","pvalue","padj"
"TLE2",-0.922500883407958,1.76268406119445,-6.10059441033471,0.000142367583325476,0.00830364038630408
"DCAF4L2",-2.29634184936521,1.0432013291542,-6.09562130859577,0.000143268873879451,0.00830464765020685
"ZNF527",0.591493066456461,0.713724982199826,6.0905710487401,0.000144190468683416,0.00830464765020685
"ZNF770",-0.68786409644529,4.20669088199239,-6.08585913983532,0.000145056104789489,0.00830464765020685
"IMPACT",-1.42432151426566,1.2412365140554,-6.08556720198049,0.000145109922025764,0.00830464765020685
"FAM219B",-0.67640417159443,2.66894807336177,-6.08160916529788,0.00014584170108957,0.00830752493589655
"ANKRD13C",-0.516163888051735,2.19942996524818,-6.07564148834148,0.000146952588500283,0.00833187001776021
"CNNM2",-0.500818839643575,1.13199950092529,-6.06537209381199,0.000148885730048401,0.00840239374671299
"PARP16",-0.845536799072001,2.30468152890621,-6.05749350283515,0.000150387463269198,0.00844803307489183
"CMTM7",3.43252388393952,1.79813753878886,6.03949780994403,0.000153879414969257,0.00857955126820074
"RELN",-2.83149611268303,2.09791411839211,-6.03819134322638,0.000154136318928299,0.00857955126820074
"OXCT2",0.526026281893381,0.27045288395229,6.0337507491052,0.000155012991816502,0.00858912895565074
"ZDHHC23",-0.542493388732887,0.288398615621426,-6.02323569825988,0.000157110473960036,0.00866590455626876
"GLMN",-0.746869355483217,3.01156111502479,-6.01971100416703,0.000157820411114985,0.00866590455626876
"CD96",-0.548480679135851,0.169114431036592,-6.00869476392123,0.000160061735043306,0.00872109104607609
"ZSCAN29",-0.754058861493727,2.69104888834938,-6.00774630469159,0.000160256307983679,0.00872109104607609
"RTF1",-0.728436425956855,3.7974393565023,-5.98222418156487,0.000165589291119485,0.00895826084864168
"USP1",-0.78283990200745,4.86919529272068,-5.97990066640684,0.000166084245430108,0.00895826084864168
"RHOF",1.25763702687772,0.385290608560897,5.97426955613357,0.000167290429322088,0.00898356975082052
"KIAA1522",-0.746167551505494,3.57484649195388,-5.96009982768393,0.000170367679357601,0.00910869303232084
"IFFO2",0.50210313798103,0.482061387938068,5.94165255205912,0.00017446589043577,0.00928707076162462
"AKAP7",-0.577598590593835,0.453652340639535,-5.93226869317758,0.000176591364859274,0.00932343546935792
"CLTCL1",0.863464862926594,2.11021529734542,5.93188564112525,0.000176678719722861,0.00932343546935792
"APH1B",-0.540825006838953,1.6759077356361,-5.91916499633819,0.00017960634539578,0.00943707478609723
"SPATA13",0.534584988950662,0.201484390576328,5.90839579579509,0.000182125837415995,0.00952834696236176
"KIFAP3",-1.08716897936135,2.50389584852992,-5.90147828096404,0.000183764339663834,0.00952834696236176
"TTC23",-0.501319038509064,0.522712393286365,-5.89989648659938,0.000184141240778214,0.00952834696236176
"SASS6",-0.868105310209462,3.12924095207744,-5.89665211851618,0.000184916906374155,0.00952834696236176
"SPATA31C2",0.826896430029922,0.700535649092971,5.89284323330719,0.000185832044389897,0.00952834696236176
"CLK3",-1.02441078852187,3.96453548393529,-5.89200808673373,0.000186033353325849,0.00952834696236176
"TMED5",-0.738623690555469,4.26345693165416,-5.85095685784869,0.000196224941242769,0.00993716089387976
"TTYH3",1.31770932735983,1.66524177225877,5.85075022970971,0.000196277740287977,0.00993716089387976
"INHBE",-0.877143276748781,0.774181165702932,-5.85003473472577,0.000196460687073423,0.00993716089387976
"IREB2",-0.60785811330018,4.38888448692777,-5.84277124844822,0.000198328365848887,0.00996143711381728
"DNAJC12",-2.56670387743529,1.36779265657979,-5.84181761160985,0.000198574997428843,0.00996143711381728
"ZC4H2",-1.00795721183328,1.06884483464558,-5.83476898251484,0.000200408232225777,0.0100121981591485
"PRKAR2B",-0.866667091133294,6.23597125456692,-5.80107805346361,0.000209426744786965,0.0103475683886993
"TRAM1",-0.775176073328245,5.1501302338622,-5.79669974620349,0.000210630552121249,0.0103475683886993
"CDK6",-0.484938798772879,4.44689474144124,-5.79583615061983,0.000210868876932309,0.0103475683886993
"STARD10",-0.563266280878883,2.97465614447164,-5.79434212865237,0.000211281866994005,0.0103475683886993
"UBE3A",-0.635353323677747,4.50780010355578,-5.79404023543917,0.000211365424838894,0.0103475683886993
"HSP90AA1",0.514714015183291,9.79438878500448,5.7909235634765,0.000212230143789559,0.0103483418111789
"MAGED1",-3.68659187900468,2.58343686527183,-5.77629707403446,0.00021633958242189,0.0105066912737962
"ZNF106",-0.721068362542742,3.55495201886096,-5.76552995796566,0.000219419555366348,0.0106139856345864
"VCX2",-0.88734453881184,0.30203078969501,-5.74830569714136,0.000224445456664203,0.0108028591406811
"HEYL",0.433857648179941,0.370110838242332,5.74502768963412,0.00022541594963839,0.0108028591406811
"RSL24D1",-0.936452169539337,6.65259144462965,-5.74312043723774,0.000225982697364535,0.0108028591406811
"ZNF98",1.52371992925419,0.526552987860788,5.73911915359346,0.00022717669775429,0.0108175154125969
"MRAP2",-1.51998830853249,3.13388919782448,-5.73545974676477,0.000228274641617369,0.0108231871350092
"SNAP23",-0.729644095361153,5.01306437832207,-5.73188926058065,0.00022935142668303,0.0108231871350092
"CRISP3",-1.10625996851697,0.531997008096088,-5.72988117302413,0.000229959431334486,0.0108231871350092
"PRAF2",-0.717722082105111,0.752773734412383,-5.72172394508104,0.000232447200180602,0.0108981975776982
"RNF144A",-1.49933627038339,1.85384168472831,-5.71003498355765,0.00023606281620435,0.011025309308548
"FBLN2",1.12165579887997,0.438118349908626,5.7002954015135,0.000239121799261543,0.0111255524160237
"DLG3",-0.727995426044592,1.27280465188708,-5.69669199234298,0.000240264362220134,0.0111362075112678
"FZD3",1.45035966782128,0.792846763561604,5.68423751828761,0.000244258978149186,0.0112784732713583
"ADGRL1",-0.95566515790415,2.12991369809869,-5.67957307678259,0.000245773427067395,0.0113055776451002
"MAGEA8",-1.05695040987756,0.727412905205266,-5.67469972451677,0.000247366528934896,0.0113293941097787
"GABRG1",1.06183019358243,0.657832682192238,5.67231552954861,0.000248149977630098,0.0113293941097787
"TNFSF9",-1.1531268216419,1.81711826187266,-5.65424511736305,0.000254175653471066,0.0115366949506415
